Transaction Type Index,Transaction Name,Start Time (microseconds),Latency (microseconds),Worker Id (start number),Phase Id (index in config file)
1,NewOrder,1764122399.838150,2698,0,1
1,NewOrder,1764122399.840852,2694,0,1
1,NewOrder,1764122399.843552,2423,0,1
1,NewOrder,1764122399.845992,4123,0,1
4,Delivery,1764122399.850131,8105,0,1
1,NewOrder,1764122399.858249,3217,0,1
1,NewOrder,1764122399.861476,3258,0,1
1,NewOrder,1764122399.864752,3712,0,1
1,NewOrder,1764122399.868474,2295,0,1
1,NewOrder,1764122399.870774,3384,0,1
2,Payment,1764122399.874162,1324,0,1
1,NewOrder,1764122399.875489,3557,0,1
1,NewOrder,1764122399.879063,3261,0,1
2,Payment,1764122399.882333,1436,0,1
1,NewOrder,1764122399.883775,2205,0,1
3,OrderStatus,1764122399.885996,272,0,1
2,Payment,1764122399.886269,1883,0,1
3,OrderStatus,1764122399.888163,393,0,1
4,Delivery,1764122399.888559,7522,0,1
5,StockLevel,1764122399.896093,1220,0,1
1,NewOrder,1764122399.897316,2625,0,1
1,NewOrder,1764122399.899945,3177,0,1
1,NewOrder,1764122399.903140,2087,0,1
2,Payment,1764122399.905242,1127,0,1
2,Payment,1764122399.906380,1651,0,1
2,Payment,1764122399.908043,1535,0,1
1,NewOrder,1764122399.909589,3107,0,1
2,Payment,1764122399.912707,1189,0,1
1,NewOrder,1764122399.913912,4026,0,1
2,Payment,1764122399.917952,1221,0,1
4,Delivery,1764122399.919188,5831,0,1
2,Payment,1764122399.925031,1590,0,1
1,NewOrder,1764122399.926626,3766,0,1
1,NewOrder,1764122399.930395,1940,0,1
1,NewOrder,1764122399.932340,2179,0,1
2,Payment,1764122399.934523,1835,0,1
1,NewOrder,1764122399.936359,3476,0,1
2,Payment,1764122399.939837,1229,0,1
1,NewOrder,1764122399.941068,1811,0,1
2,Payment,1764122399.942882,1337,0,1
1,NewOrder,1764122399.944224,2324,0,1
2,Payment,1764122399.946551,1914,0,1
2,Payment,1764122399.948481,1573,0,1
2,Payment,1764122399.950068,1516,0,1
1,NewOrder,1764122399.951591,2099,0,1
2,Payment,1764122399.953699,1491,0,1
2,Payment,1764122399.955196,1319,0,1
1,NewOrder,1764122399.956522,2668,0,1
1,NewOrder,1764122399.959208,2570,0,1
1,NewOrder,1764122399.961788,2679,0,1
1,NewOrder,1764122399.964483,4034,0,1
1,NewOrder,1764122399.968524,4601,0,1
2,Payment,1764122399.973130,1075,0,1
1,NewOrder,1764122399.974208,2939,0,1
1,NewOrder,1764122399.977152,2818,0,1
2,Payment,1764122399.979988,1531,0,1
2,Payment,1764122399.981524,1087,0,1
2,Payment,1764122399.982613,1395,0,1
1,NewOrder,1764122399.984012,2528,0,1
1,NewOrder,1764122399.986562,3803,0,1
1,NewOrder,1764122399.990375,2720,0,1
1,NewOrder,1764122399.993100,3237,0,1
1,NewOrder,1764122399.996344,4398,0,1
1,NewOrder,1764122400.000760,3939,0,1
1,NewOrder,1764122400.004707,3204,0,1
1,NewOrder,1764122400.007923,2432,0,1
2,Payment,1764122400.010374,1209,0,1
1,NewOrder,1764122400.011585,3267,0,1
2,Payment,1764122400.014867,1448,0,1
1,NewOrder,1764122400.016324,4349,0,1
1,NewOrder,1764122400.020689,2533,0,1
1,NewOrder,1764122400.023233,1571,0,1
1,NewOrder,1764122400.024812,3741,0,1
1,NewOrder,1764122400.028555,4696,0,1
2,Payment,1764122400.033266,1480,0,1
2,Payment,1764122400.034748,1059,0,1
2,Payment,1764122400.035808,1189,0,1
1,NewOrder,1764122400.036998,1883,0,1
2,Payment,1764122400.038886,1298,0,1
2,Payment,1764122400.040187,988,0,1
1,NewOrder,1764122400.041179,2417,0,1
1,NewOrder,1764122400.043613,2864,0,1
1,NewOrder,1764122400.046485,2381,0,1
1,NewOrder,1764122400.048884,3623,0,1
1,NewOrder,1764122400.052521,3494,0,1
1,NewOrder,1764122400.056024,2395,0,1
2,Payment,1764122400.058436,2034,0,1
4,Delivery,1764122400.060485,8347,0,1
3,OrderStatus,1764122400.068849,330,0,1
1,NewOrder,1764122400.069182,3563,0,1
3,OrderStatus,1764122400.072757,438,0,1
1,NewOrder,1764122400.073201,3027,0,1
4,Delivery,1764122400.076245,6979,0,1
1,NewOrder,1764122400.083238,3354,0,1
2,Payment,1764122400.086608,1517,0,1
4,Delivery,1764122400.088131,7361,0,1
1,NewOrder,1764122400.095505,3052,0,1
1,NewOrder,1764122400.098580,3696,0,1
1,NewOrder,1764122400.102283,2564,0,1
2,Payment,1764122400.104851,1276,0,1
1,NewOrder,1764122400.106132,3361,0,1
2,Payment,1764122400.109509,1713,0,1
1,NewOrder,1764122400.111235,3364,0,1
2,Payment,1764122400.114613,1306,0,1
1,NewOrder,1764122400.115930,2877,0,1
2,Payment,1764122400.118825,1515,0,1
1,NewOrder,1764122400.120353,3855,0,1
2,Payment,1764122400.124217,1372,0,1
1,NewOrder,1764122400.125593,3913,0,1
1,NewOrder,1764122400.129515,3118,0,1
1,NewOrder,1764122400.132638,2602,0,1
2,Payment,1764122400.135242,1419,0,1
2,Payment,1764122400.136678,1555,0,1
1,NewOrder,1764122400.138242,3442,0,1
1,NewOrder,1764122400.141691,1761,0,1
2,Payment,1764122400.143457,1082,0,1
1,NewOrder,1764122400.144542,4266,0,1
1,NewOrder,1764122400.148814,2240,0,1
2,Payment,1764122400.151058,1388,0,1
2,Payment,1764122400.152448,1113,0,1
1,NewOrder,1764122400.153561,2669,0,1
1,NewOrder,1764122400.156235,2901,0,1
1,NewOrder,1764122400.159140,3346,0,1
1,NewOrder,1764122400.162503,3117,0,1
1,NewOrder,1764122400.165632,3276,0,1
2,Payment,1764122400.168915,1129,0,1
2,Payment,1764122400.170049,2017,0,1
1,NewOrder,1764122400.172083,3864,0,1
3,OrderStatus,1764122400.175957,306,0,1
1,NewOrder,1764122400.176265,3128,0,1
1,NewOrder,1764122400.179410,2426,0,1
4,Delivery,1764122400.181844,7690,0,1
2,Payment,1764122400.189552,1468,0,1
1,NewOrder,1764122400.191026,4189,0,1
1,NewOrder,1764122400.195233,2939,0,1
1,NewOrder,1764122400.198185,2874,0,1
2,Payment,1764122400.201074,1270,0,1
2,Payment,1764122400.202350,1470,0,1
1,NewOrder,1764122400.203833,2887,0,1
1,NewOrder,1764122400.206722,2230,0,1
1,NewOrder,1764122400.208954,3663,0,1
2,Payment,1764122400.212635,2267,0,1
2,Payment,1764122400.214916,1258,0,1
2,Payment,1764122400.216179,1233,0,1
2,Payment,1764122400.217415,1016,0,1
1,NewOrder,1764122400.218441,4311,0,1
2,Payment,1764122400.222762,1105,0,1
2,Payment,1764122400.223871,1453,0,1
2,Payment,1764122400.225330,1180,0,1
2,Payment,1764122400.226518,1497,0,1
1,NewOrder,1764122400.228020,2470,0,1
2,Payment,1764122400.230494,1870,0,1
1,NewOrder,1764122400.232366,2329,0,1
1,NewOrder,1764122400.234697,3582,0,1
2,Payment,1764122400.238285,1228,0,1
2,Payment,1764122400.239530,1256,0,1
1,NewOrder,1764122400.240788,2254,0,1
1,NewOrder,1764122400.243045,3289,0,1
2,Payment,1764122400.246350,1680,0,1
2,Payment,1764122400.248045,1579,0,1
1,NewOrder,1764122400.249629,4508,0,1
1,NewOrder,1764122400.254144,3011,0,1
4,Delivery,1764122400.257168,9195,0,1
1,NewOrder,1764122400.266380,3924,0,1
1,NewOrder,1764122400.270317,2212,0,1
4,Delivery,1764122400.272532,8231,0,1
2,Payment,1764122400.280772,1164,0,1
1,NewOrder,1764122400.281940,2249,0,1
1,NewOrder,1764122400.284206,2845,0,1
1,NewOrder,1764122400.287064,4016,0,1
2,Payment,1764122400.291097,1156,0,1
2,Payment,1764122400.292272,1598,0,1
2,Payment,1764122400.293879,1081,0,1
1,NewOrder,1764122400.294965,2816,0,1
1,NewOrder,1764122400.297798,1903,0,1
1,NewOrder,1764122400.299710,2334,0,1
4,Delivery,1764122400.302047,6841,0,1
2,Payment,1764122400.308897,1718,0,1
2,Payment,1764122400.310617,1360,0,1
1,NewOrder,1764122400.311979,3533,0,1
2,Payment,1764122400.315518,1433,0,1
1,NewOrder,1764122400.316953,2685,0,1
1,NewOrder,1764122400.319641,2541,0,1
1,NewOrder,1764122400.322190,3796,0,1
2,Payment,1764122400.325996,1350,0,1
2,Payment,1764122400.327362,1351,0,1
2,Payment,1764122400.328714,1053,0,1
2,Payment,1764122400.329772,1624,0,1
2,Payment,1764122400.331401,1318,0,1
2,Payment,1764122400.332728,1516,0,1
1,NewOrder,1764122400.334251,3414,0,1
1,NewOrder,1764122400.337677,2374,0,1
1,NewOrder,1764122400.340066,2282,0,1
1,NewOrder,1764122400.342352,3104,0,1
2,Payment,1764122400.345468,1101,0,1
1,NewOrder,1764122400.346573,3194,0,1
2,Payment,1764122400.349771,1041,0,1
2,Payment,1764122400.350813,1185,0,1
1,NewOrder,1764122400.352000,4386,0,1
2,Payment,1764122400.356404,1698,0,1
1,NewOrder,1764122400.358108,3047,0,1
2,Payment,1764122400.361171,1930,0,1
2,Payment,1764122400.363114,1570,0,1
3,OrderStatus,1764122400.364694,342,0,1
1,NewOrder,1764122400.365037,3083,0,1
1,NewOrder,1764122400.368125,3059,0,1
2,Payment,1764122400.371200,1661,0,1
1,NewOrder,1764122400.372865,2079,0,1
1,NewOrder,1764122400.374950,3423,0,1
1,NewOrder,1764122400.378393,3370,0,1
1,NewOrder,1764122400.381774,2490,0,1
2,Payment,1764122400.384266,1364,0,1
2,Payment,1764122400.385632,1455,0,1
2,Payment,1764122400.387093,1050,0,1
1,NewOrder,1764122400.388145,2205,0,1
3,OrderStatus,1764122400.390355,272,0,1
1,NewOrder,1764122400.390644,3351,0,1
2,Payment,1764122400.394011,1797,0,1
1,NewOrder,1764122400.395823,3578,0,1
2,Payment,1764122400.399412,1663,0,1
1,NewOrder,1764122400.401080,3279,0,1
1,NewOrder,1764122400.404366,4331,0,1
1,NewOrder,1764122400.408702,2318,0,1
2,Payment,1764122400.411024,1306,0,1
1,NewOrder,1764122400.412333,2345,0,1
4,Delivery,1764122400.414683,10687,0,1
1,NewOrder,1764122400.425382,3007,0,1
5,StockLevel,1764122400.428405,2495,0,1
5,StockLevel,1764122400.430913,1639,0,1
1,NewOrder,1764122400.432557,3346,0,1
1,NewOrder,1764122400.435918,2473,0,1
2,Payment,1764122400.438405,1668,0,1
2,Payment,1764122400.440078,1050,0,1
1,NewOrder,1764122400.441131,2257,0,1
2,Payment,1764122400.443391,1109,0,1
4,Delivery,1764122400.444504,6642,0,1
3,OrderStatus,1764122400.451155,555,0,1
1,NewOrder,1764122400.451712,4009,0,1
2,Payment,1764122400.455725,1427,0,1
2,Payment,1764122400.457156,1306,0,1
2,Payment,1764122400.458466,1370,0,1
2,Payment,1764122400.459854,1048,0,1
2,Payment,1764122400.460904,1283,0,1
1,NewOrder,1764122400.462188,3103,0,1
2,Payment,1764122400.465329,1900,0,1
1,NewOrder,1764122400.467242,3360,0,1
2,Payment,1764122400.470615,2142,0,1
2,Payment,1764122400.472765,1594,0,1
1,NewOrder,1764122400.474375,2794,0,1
2,Payment,1764122400.477183,1448,0,1
2,Payment,1764122400.478642,1524,0,1
2,Payment,1764122400.480171,1374,0,1
1,NewOrder,1764122400.481550,3288,0,1
2,Payment,1764122400.484850,1385,0,1
1,NewOrder,1764122400.486240,3267,0,1
2,Payment,1764122400.489513,1380,0,1
1,NewOrder,1764122400.490897,2367,0,1
1,NewOrder,1764122400.493280,2954,0,1
2,Payment,1764122400.496250,1487,0,1
1,NewOrder,1764122400.497751,2039,0,1
3,OrderStatus,1764122400.499802,222,0,1
2,Payment,1764122400.500026,1266,0,1
2,Payment,1764122400.501294,985,0,1
2,Payment,1764122400.502281,1402,0,1
2,Payment,1764122400.503690,1057,0,1
2,Payment,1764122400.504751,1313,0,1
1,NewOrder,1764122400.506068,2345,0,1
1,NewOrder,1764122400.508417,2996,0,1
3,OrderStatus,1764122400.511428,310,0,1
4,Delivery,1764122400.511741,6887,0,1
2,Payment,1764122400.518643,2061,0,1
2,Payment,1764122400.520720,1171,0,1
2,Payment,1764122400.521900,1296,0,1
2,Payment,1764122400.523200,1022,0,1
4,Delivery,1764122400.524228,6563,0,1
5,StockLevel,1764122400.530814,1299,0,1
1,NewOrder,1764122400.532114,3220,0,1
2,Payment,1764122400.535337,1412,0,1
1,NewOrder,1764122400.536750,2903,0,1
1,NewOrder,1764122400.539654,2403,0,1
2,Payment,1764122400.542058,1115,0,1
1,NewOrder,1764122400.543174,2240,0,1
1,NewOrder,1764122400.545419,3052,0,1
1,NewOrder,1764122400.548488,2578,0,1
1,NewOrder,1764122400.551079,3544,0,1
2,Payment,1764122400.554632,1804,0,1
2,Payment,1764122400.556450,1411,0,1
1,NewOrder,1764122400.557871,4725,0,1
1,NewOrder,1764122400.562607,3670,0,1
1,NewOrder,1764122400.566294,2498,0,1
1,NewOrder,1764122400.568801,3774,0,1
2,Payment,1764122400.572580,1406,0,1
1,NewOrder,1764122400.573990,1968,0,1
1,NewOrder,1764122400.575962,3112,0,1
4,Delivery,1764122400.579080,4521,0,1
2,Payment,1764122400.583618,1393,0,1
1,NewOrder,1764122400.585016,2474,0,1
2,Payment,1764122400.587497,1434,0,1
1,NewOrder,1764122400.588947,2882,0,1
2,Payment,1764122400.591835,1447,0,1
2,Payment,1764122400.593287,1078,0,1
2,Payment,1764122400.594366,1390,0,1
2,Payment,1764122400.595757,1037,0,1
2,Payment,1764122400.596796,1423,0,1
1,NewOrder,1764122400.598224,2609,0,1
2,Payment,1764122400.600849,1648,0,1
2,Payment,1764122400.602502,1140,0,1
1,NewOrder,1764122400.603648,2674,0,1
1,NewOrder,1764122400.606330,2075,0,1
2,Payment,1764122400.608416,2424,0,1
2,Payment,1764122400.610864,1575,0,1
3,OrderStatus,1764122400.612456,541,0,1
2,Payment,1764122400.613001,1668,0,1
4,Delivery,1764122400.614679,7320,0,1
1,NewOrder,1764122400.622017,2188,0,1
1,NewOrder,1764122400.624210,3313,0,1
1,NewOrder,1764122400.627537,2731,0,1
1,NewOrder,1764122400.630274,2106,0,1
1,NewOrder,1764122400.632396,2668,0,1
2,Payment,1764122400.635071,1218,0,1
1,NewOrder,1764122400.636298,2214,0,1
2,Payment,1764122400.638523,1129,0,1
2,Payment,1764122400.639653,1277,0,1
1,NewOrder,1764122400.640931,2455,0,1
1,NewOrder,1764122400.643394,3271,0,1
2,Payment,1764122400.646682,1216,0,1
4,Delivery,1764122400.647905,6721,0,1
1,NewOrder,1764122400.654637,1822,0,1
3,OrderStatus,1764122400.656463,268,0,1
2,Payment,1764122400.656733,1530,0,1
1,NewOrder,1764122400.658279,2860,0,1
1,NewOrder,1764122400.661148,3542,0,1
2,Payment,1764122400.664694,1366,0,1
2,Payment,1764122400.666062,1560,0,1
1,NewOrder,1764122400.667624,2433,0,1
1,NewOrder,1764122400.670061,4295,0,1
2,Payment,1764122400.674361,1138,0,1
1,NewOrder,1764122400.675502,2076,0,1
2,Payment,1764122400.677582,1157,0,1
1,NewOrder,1764122400.678742,4205,0,1
2,Payment,1764122400.682965,1417,0,1
2,Payment,1764122400.684393,1648,0,1
1,NewOrder,1764122400.686050,2550,0,1
3,OrderStatus,1764122400.688617,603,0,1
1,NewOrder,1764122400.689228,3260,0,1
2,Payment,1764122400.692493,1731,0,1
1,NewOrder,1764122400.694241,3032,0,1
2,Payment,1764122400.697286,1267,0,1
5,StockLevel,1764122400.698554,2213,0,1
2,Payment,1764122400.700768,1714,0,1
1,NewOrder,1764122400.702483,2580,0,1
4,Delivery,1764122400.705068,7134,0,1
2,Payment,1764122400.712218,1580,0,1
1,NewOrder,1764122400.713805,2483,0,1
2,Payment,1764122400.716301,1658,0,1
2,Payment,1764122400.717969,1403,0,1
1,NewOrder,1764122400.719373,3367,0,1
2,Payment,1764122400.722744,1542,0,1
1,NewOrder,1764122400.724287,4779,0,1
1,NewOrder,1764122400.729086,3592,0,1
2,Payment,1764122400.732693,1490,0,1
2,Payment,1764122400.734195,1800,0,1
2,Payment,1764122400.736008,1111,0,1
1,NewOrder,1764122400.737122,3274,0,1
2,Payment,1764122400.740409,1249,0,1
1,NewOrder,1764122400.741663,2503,0,1
1,NewOrder,1764122400.744173,2622,0,1
2,Payment,1764122400.746797,1802,0,1
2,Payment,1764122400.748616,1132,0,1
1,NewOrder,1764122400.749751,2545,0,1
2,Payment,1764122400.752299,1081,0,1
1,NewOrder,1764122400.753382,3007,0,1
2,Payment,1764122400.756403,1690,0,1
2,Payment,1764122400.758110,2176,0,1
2,Payment,1764122400.760302,1967,0,1
2,Payment,1764122400.762282,1660,0,1
1,NewOrder,1764122400.763948,3177,0,1
2,Payment,1764122400.767131,1554,0,1
1,NewOrder,1764122400.768688,4048,0,1
1,NewOrder,1764122400.772752,2789,0,1
2,Payment,1764122400.775556,2154,0,1
1,NewOrder,1764122400.777723,4581,0,1
2,Payment,1764122400.782309,1328,0,1
1,NewOrder,1764122400.783653,3322,0,1
1,NewOrder,1764122400.786988,2148,0,1
1,NewOrder,1764122400.789148,3368,0,1
1,NewOrder,1764122400.792532,3798,0,1
5,StockLevel,1764122400.796346,2369,0,1
1,NewOrder,1764122400.798729,2081,0,1
1,NewOrder,1764122400.800815,3581,0,1
2,Payment,1764122400.804409,1194,0,1
5,StockLevel,1764122400.805605,2038,0,1
2,Payment,1764122400.807653,1446,0,1
2,Payment,1764122400.809109,1216,0,1
1,NewOrder,1764122400.810339,4038,0,1
5,StockLevel,1764122400.814382,2164,0,1
2,Payment,1764122400.816547,1181,0,1
2,Payment,1764122400.817742,1316,0,1
4,Delivery,1764122400.819061,7481,0,1
1,NewOrder,1764122400.826558,4043,0,1
2,Payment,1764122400.830614,1261,0,1
2,Payment,1764122400.831880,1315,0,1
4,Delivery,1764122400.833198,7148,0,1
2,Payment,1764122400.840363,1480,0,1
2,Payment,1764122400.841852,1069,0,1
2,Payment,1764122400.842924,1506,0,1
2,Payment,1764122400.844436,1262,0,1
1,NewOrder,1764122400.845702,2226,0,1
2,Payment,1764122400.847932,1081,0,1
1,NewOrder,1764122400.849016,2253,0,1
1,NewOrder,1764122400.851273,3394,0,1
2,Payment,1764122400.854684,2309,0,1
2,Payment,1764122400.857018,1042,0,1
1,NewOrder,1764122400.858072,2266,0,1
5,StockLevel,1764122400.860346,1951,0,1
3,OrderStatus,1764122400.862302,383,0,1
1,NewOrder,1764122400.862690,2368,0,1
2,Payment,1764122400.865060,2011,0,1
1,NewOrder,1764122400.867075,2715,0,1
1,NewOrder,1764122400.869795,2364,0,1
1,NewOrder,1764122400.872162,2257,0,1
2,Payment,1764122400.874423,1751,0,1
5,StockLevel,1764122400.876181,2456,0,1
1,NewOrder,1764122400.878654,3410,0,1
2,Payment,1764122400.882074,1339,0,1
2,Payment,1764122400.883416,1042,0,1
2,Payment,1764122400.884459,1431,0,1
2,Payment,1764122400.885893,1840,0,1
2,Payment,1764122400.887748,1690,0,1
1,NewOrder,1764122400.889443,2551,0,1
3,OrderStatus,1764122400.892002,327,0,1
2,Payment,1764122400.892339,1847,0,1
1,NewOrder,1764122400.894199,3160,0,1
2,Payment,1764122400.897373,1824,0,1
4,Delivery,1764122400.899212,7101,0,1
2,Payment,1764122400.906339,1419,0,1
2,Payment,1764122400.907762,1630,0,1
1,NewOrder,1764122400.909401,3202,0,1
2,Payment,1764122400.912615,1254,0,1
2,Payment,1764122400.913872,1464,0,1
1,NewOrder,1764122400.915350,2814,0,1
2,Payment,1764122400.918180,1793,0,1
4,Delivery,1764122400.919982,6947,0,1
3,OrderStatus,1764122400.926944,695,0,1
1,NewOrder,1764122400.927643,3534,0,1
1,NewOrder,1764122400.931187,3317,0,1
2,Payment,1764122400.934509,1185,0,1
2,Payment,1764122400.935697,1521,0,1
1,NewOrder,1764122400.937219,3889,0,1
2,Payment,1764122400.941116,1546,0,1
2,Payment,1764122400.942662,1233,0,1
5,StockLevel,1764122400.943899,2843,0,1
2,Payment,1764122400.946759,1799,0,1
2,Payment,1764122400.948567,1176,0,1
2,Payment,1764122400.949746,1307,0,1
5,StockLevel,1764122400.951055,1088,0,1
2,Payment,1764122400.952144,1077,0,1
1,NewOrder,1764122400.953224,2792,0,1
1,NewOrder,1764122400.956027,1843,0,1
2,Payment,1764122400.957874,1250,0,1
2,Payment,1764122400.959125,972,0,1
1,NewOrder,1764122400.960109,2606,0,1
2,Payment,1764122400.962730,1395,0,1
2,Payment,1764122400.964135,1571,0,1
1,NewOrder,1764122400.965720,3560,0,1
1,NewOrder,1764122400.969297,2696,0,1
1,NewOrder,1764122400.972005,3035,0,1
3,OrderStatus,1764122400.975042,307,0,1
1,NewOrder,1764122400.975353,2843,0,1
1,NewOrder,1764122400.978203,4092,0,1
2,Payment,1764122400.982308,1601,0,1
2,Payment,1764122400.983913,1338,0,1
2,Payment,1764122400.985252,1514,0,1
4,Delivery,1764122400.986769,5571,0,1
1,NewOrder,1764122400.992357,2935,0,1
2,Payment,1764122400.995305,1314,0,1
3,OrderStatus,1764122400.996634,432,0,1
1,NewOrder,1764122400.997070,2343,0,1
2,Payment,1764122400.999422,1292,0,1
3,OrderStatus,1764122401.000725,423,0,1
2,Payment,1764122401.001150,1468,0,1
1,NewOrder,1764122401.002618,3921,0,1
1,NewOrder,1764122401.006550,4068,0,1
2,Payment,1764122401.010622,1702,0,1
2,Payment,1764122401.012330,1748,0,1
2,Payment,1764122401.014079,1371,0,1
1,NewOrder,1764122401.015451,3240,0,1
4,Delivery,1764122401.018694,6567,0,1
1,NewOrder,1764122401.025278,3086,0,1
4,Delivery,1764122401.028379,6229,0,1
2,Payment,1764122401.034623,1372,0,1
1,NewOrder,1764122401.035998,2681,0,1
3,OrderStatus,1764122401.038682,423,0,1
1,NewOrder,1764122401.039110,3175,0,1
1,NewOrder,1764122401.042292,4117,0,1
2,Payment,1764122401.046421,1777,0,1
1,NewOrder,1764122401.048204,2473,0,1
2,Payment,1764122401.050695,1633,0,1
5,StockLevel,1764122401.052336,3424,0,1
5,StockLevel,1764122401.055773,1939,0,1
1,NewOrder,1764122401.057716,1923,0,1
5,StockLevel,1764122401.059646,1844,0,1
1,NewOrder,1764122401.061502,2122,0,1
1,NewOrder,1764122401.063628,1442,0,1
1,NewOrder,1764122401.065074,3979,0,1
2,Payment,1764122401.069070,1420,0,1
5,StockLevel,1764122401.070496,1620,0,1
1,NewOrder,1764122401.072125,4078,0,1
1,NewOrder,1764122401.076212,2757,0,1
1,NewOrder,1764122401.078980,2542,0,1
1,NewOrder,1764122401.081534,2317,0,1
2,Payment,1764122401.083856,1434,0,1
2,Payment,1764122401.085292,1170,0,1
5,StockLevel,1764122401.086463,2963,0,1
1,NewOrder,1764122401.089429,2556,0,1
2,Payment,1764122401.091994,1085,0,1
2,Payment,1764122401.093097,1918,0,1
1,NewOrder,1764122401.095031,3474,0,1
1,NewOrder,1764122401.098519,4752,0,1
1,NewOrder,1764122401.103280,1999,0,1
2,Payment,1764122401.105289,1583,0,1
1,NewOrder,1764122401.106879,2219,0,1
1,NewOrder,1764122401.109105,4277,0,1
2,Payment,1764122401.113397,1333,0,1
3,OrderStatus,1764122401.114736,356,0,1
1,NewOrder,1764122401.115096,2323,0,1
1,NewOrder,1764122401.117429,2916,0,1
2,Payment,1764122401.120356,1774,0,1
2,Payment,1764122401.122134,1592,0,1
1,NewOrder,1764122401.123742,3306,0,1
3,OrderStatus,1764122401.127065,413,0,1
2,Payment,1764122401.127482,1342,0,1
2,Payment,1764122401.128833,1623,0,1
4,Delivery,1764122401.130468,7795,0,1
2,Payment,1764122401.138275,1660,0,1
2,Payment,1764122401.139936,1209,0,1
2,Payment,1764122401.141149,1388,0,1
5,StockLevel,1764122401.142540,1354,0,1
3,OrderStatus,1764122401.143898,619,0,1
3,OrderStatus,1764122401.144520,267,0,1
2,Payment,1764122401.144790,1177,0,1
1,NewOrder,1764122401.145970,2914,0,1
2,Payment,1764122401.148901,1130,0,1
1,NewOrder,1764122401.150033,3119,0,1
2,Payment,1764122401.153155,1070,0,1
1,NewOrder,1764122401.154227,2501,0,1
1,NewOrder,1764122401.156734,3702,0,1
3,OrderStatus,1764122401.160447,289,0,1
2,Payment,1764122401.160741,1462,0,1
1,NewOrder,1764122401.162204,2687,0,1
2,Payment,1764122401.164896,1879,0,1
1,NewOrder,1764122401.166792,2103,0,1
1,NewOrder,1764122401.168908,3344,0,1
2,Payment,1764122401.172260,1232,0,1
2,Payment,1764122401.173497,1356,0,1
1,NewOrder,1764122401.174857,3893,0,1
1,NewOrder,1764122401.178757,3135,0,1
2,Payment,1764122401.181896,1140,0,1
2,Payment,1764122401.183038,1296,0,1
1,NewOrder,1764122401.184335,2794,0,1
2,Payment,1764122401.187134,1682,0,1
1,NewOrder,1764122401.188820,2281,0,1
2,Payment,1764122401.191124,1610,0,1
1,NewOrder,1764122401.192740,2642,0,1
5,StockLevel,1764122401.195386,2453,0,1
1,NewOrder,1764122401.197841,5051,0,1
1,NewOrder,1764122401.202909,2501,0,1
2,Payment,1764122401.205416,1490,0,1
5,StockLevel,1764122401.206921,1789,0,1
4,Delivery,1764122401.208717,6141,0,1
4,Delivery,1764122401.214871,7529,0,1
2,Payment,1764122401.222417,1216,0,1
1,NewOrder,1764122401.223637,2651,0,1
1,NewOrder,1764122401.226301,3663,0,1
2,Payment,1764122401.229977,1836,0,1
1,NewOrder,1764122401.231815,2790,0,1
2,Payment,1764122401.234611,2230,0,1
2,Payment,1764122401.236842,1123,0,1
2,Payment,1764122401.237965,1410,0,1
2,Payment,1764122401.239379,1079,0,1
2,Payment,1764122401.240458,1399,0,1
4,Delivery,1764122401.241861,6811,0,1
2,Payment,1764122401.248680,1537,0,1
2,Payment,1764122401.250222,1195,0,1
2,Payment,1764122401.251422,1391,0,1
2,Payment,1764122401.252817,1279,0,1
2,Payment,1764122401.254097,2081,0,1
1,NewOrder,1764122401.256180,2551,0,1
2,Payment,1764122401.258734,1743,0,1
1,NewOrder,1764122401.260496,3490,0,1
5,StockLevel,1764122401.263997,1933,0,1
1,NewOrder,1764122401.265933,4733,0,1
2,Payment,1764122401.270682,1427,0,1
2,Payment,1764122401.272120,1634,0,1
5,StockLevel,1764122401.273758,1278,0,1
1,NewOrder,1764122401.275039,1946,0,1
1,NewOrder,1764122401.276989,4422,0,1
2,Payment,1764122401.281429,1471,0,1
2,Payment,1764122401.282910,1638,0,1
1,NewOrder,1764122401.284555,4236,0,1
5,StockLevel,1764122401.288809,1364,0,1
2,Payment,1764122401.290175,1948,0,1
1,NewOrder,1764122401.292134,4232,0,1
2,Payment,1764122401.296379,2038,0,1
2,Payment,1764122401.298436,1336,0,1
1,NewOrder,1764122401.299780,3594,0,1
1,NewOrder,1764122401.303383,2761,0,1
1,NewOrder,1764122401.306148,2940,0,1
2,Payment,1764122401.309091,1381,0,1
1,NewOrder,1764122401.310476,3154,0,1
1,NewOrder,1764122401.313635,3127,0,1
2,Payment,1764122401.316766,1561,0,1
2,Payment,1764122401.318327,1577,0,1
1,NewOrder,1764122401.319906,4605,0,1
1,NewOrder,1764122401.324516,2312,0,1
2,Payment,1764122401.326837,1912,0,1
2,Payment,1764122401.328765,1364,0,1
2,Payment,1764122401.330134,1759,0,1
1,NewOrder,1764122401.331897,2524,0,1
1,NewOrder,1764122401.334434,3845,0,1
1,NewOrder,1764122401.338291,2296,0,1
2,Payment,1764122401.340592,1502,0,1
2,Payment,1764122401.342099,1125,0,1
3,OrderStatus,1764122401.343230,288,0,1
1,NewOrder,1764122401.343520,2853,0,1
1,NewOrder,1764122401.346386,2612,0,1
2,Payment,1764122401.349002,1422,0,1
2,Payment,1764122401.350428,1192,0,1
1,NewOrder,1764122401.351625,2329,0,1
2,Payment,1764122401.353957,1133,0,1
